pl_name,pl_rade,pl_orbper,sy_snum,sy_pnum,disc_year
Kepler-265 c,2.41,17.02902105,1,4,2014
Kepler-655 b,2.48,46.4063358,1,1,2016
WASP-190 b,12.89035,5.367753,1,1,2019
Kepler-418 b,9.7,86.67831,1,2,2014
Kepler-27 b,4.0,15.3348,1,3,2011
Kepler-96 b,2.27,16.238467767,1,1,2014
Kepler-385 b,2.94,10.04378351,1,3,2014
Kepler-370 b,1.3,4.57950946,1,2,2014
Kepler-745 b,2.41,9.93146307,1,1,2016
Kepler-1073 c,1.64,4.02582254,1,3,2016
Kepler-887 c,1.221,7.63846023,1,2,2016
Kepler-176 e,1.54,51.16579,1,4,2016
Kepler-383 b,1.39,12.90475463,1,2,2014
K2-343 c,2.3,7.676984,1,2,2021
Kepler-266 b,2.51,6.61834191,1,2,2014
HATS-56 b,18.920792,4.324799,1,1,2019
TOI-1743 b,3.30511,4.2660553,1,1,2025
Kepler-501 b,4.0,5.640662,1,2,2016
Kepler-1208 b,2.256,,1,1,2016
Kepler-1635 b,3.64,469.63111,1,1,2016
Kepler-114 b,1.26,5.188549,1,3,2014
Kepler-339 c,1.39,6.98800953,1,3,2014
Kepler-239 c,2.28,56.2279697,1,2,2014
Kepler-1129 c,2.73,76.5369586,1,2,2016
Kepler-728 b,4.624,,1,1,2016
Kepler-945 b,2.79,31.0033814,1,1,2016
Kepler-1556 b,1.643,,1,1,2016
KELT-10 b,14.53656291,4.1661265283,1,1,2016
Kepler-1739 b,2.1,7.343692,1,1,2021
Kepler-1208 b,2.42,11.08507637,1,1,2016
K2-182 b,2.71257333,4.7369696,1,1,2018
Kepler-373 b,1.38,5.53532955,1,2,2014
TOI-6478 b,4.6,34.005019,2,1,2025
Kepler-877 b,1.9,18.45848,1,1,2016
Kepler-1338 b,1.047,,1,1,2016
Kepler-1023 b,2.63,62.1387714,1,1,2016
Kepler-625 c,1.05,4.1653651,1,2,2016
Kepler-1408 b,1.171,2.99793191,1,1,2016
TOI-2373 b,10.42435205,13.33668,1,1,2023
Kepler-904 b,1.35,3.021668632,1,1,2016
Kepler-250 d,2.205,,1,3,2014
Kepler-83 d,1.81,5.169809946,2,3,2014
Kepler-192 b,2.2,9.92672514,1,3,2014
Kepler-252 c,2.67,10.84844792,1,2,2014
Kepler-1860 b,0.89,12.73726137,1,1,2021
Kepler-54 d,1.456,,1,3,2014
Kepler-249 b,0.91,3.306551643,1,3,2014
Kepler-824 b,1.84,4.51436096,1,1,2016
K2-55 b,4.07,2.849302,1,1,2016
K2-402 b,2.678,17.27474,1,1,2022
XO-4 b,15.3479,4.1250429,1,1,2010
TOI-1824 b,2.45459,22.8085719,1,1,2024
Kepler-1014 b,2.03,16.57099265,1,1,2016
Kepler-274 c,2.631,,1,2,2014
Kepler-1753 b,2.22678077,16.00460052,1,1,2021
Kepler-267 b,1.98,3.353728,1,3,2014
Kepler-1393 b,0.8,2.44357812,1,1,2016
Kepler-1067 c,1.27,5.425944,1,2,2021
Kepler-390 b,0.78,6.73811219,2,2,2014
Kepler-640 b,2.847,,1,1,2016
Kepler-1430 b,1.03,2.46050993,1,1,2016
Kepler-1643 b,1.72,5.34264507,1,1,2016
Kepler-1207 b,1.6,13.68201,1,1,2016
Kepler-109 c,2.52,21.22258525,1,2,2014
Kepler-1722 b,2.3,9.17858526,1,1,2021
Kepler-227 b,3.1,9.48803146,1,2,2014
Kepler-212 b,0.87,16.2583586,1,2,2014
Kepler-1216 b,1.46,4.37034536,1,1,2016
Kepler-167 b,1.45,4.393147,2,4,2014
Kepler-1097 b,3.12,187.747029,1,1,2016
Kepler-117 c,11.3,50.790412,1,2,2014
K2-85 b,1.01,0.684533,1,1,2016
Kepler-1165 b,2.291,,1,2,2016
Kepler-1096 b,1.17,2.892219,1,1,2016
Kepler-261 b,2.23,10.38123451,1,2,2014
Kepler-1802 c,2.05,33.1362861,1,2,2021
Kepler-880 b,2.15,7.71468975,1,2,2016
Kepler-32 e,1.32,2.896013787,1,5,2012
Kepler-1397 b,1.58,47.44949,1,1,2016
Kepler-996 b,1.83,3.770567,1,1,2016
HAT-P-3 b,10.0433,2.8997405,2,1,2007
Kepler-240 b,1.54,4.14451776,1,2,2014
Kepler-1505 b,0.93,30.8609366,1,1,2016
Kepler-220 e,1.32,45.9027566,1,4,2014
Kepler-163 c,2.23,21.3473612,1,2,2014
Kepler-551 b,2.73,12.3764661,1,1,2016
Kepler-60 c,1.84,8.91901228,1,3,2012
TOI-5174 b,5.351,12.214286,1,1,2022
HAT-P-2 b,13.4508,5.63347,1,2,2007
Kepler-886 b,1.283,6.24146367,1,1,2016
Kepler-1792 b,3.02,4.19577385,1,1,2021
K2-406 b,4.602,22.549406,1,1,2022
Kepler-33 c,2.68,13.17556672,1,5,2011
TOI-1803 b,2.98555,6.2932111,1,2,2025
TOI-4214 b,10.68215861,3.4913885,1,1,2025
Kepler-292 f,2.94,20.8342947,1,5,2014
Kepler-997 b,0.98,2.707306716,1,1,2016
Kepler-650 b,3.49,3.032145588,1,1,2016
Kepler-318 b,4.035,,1,2,2014
Kepler-511 c,2.19,26.62942,1,2,2021
Kepler-283 b,2.77,11.008121,1,2,2014
Kepler-1626 b,1.24,4.13960513,1,1,2016
Kepler-112 b,2.72,8.408876951,1,2,2014
Kepler-1197 b,1.13,2.032317,1,1,2016
Kepler-166 b,2.39,7.650241916,1,3,2014
Kepler-164 c,2.69,10.94577222,1,4,2014
Kepler-192 b,2.66,9.92672514,1,3,2014
Kepler-379 b,1.611,20.0984215,1,2,2014
Kepler-103 b,3.476,15.965316,1,2,2014
Kepler-1883 b,3.16,103.4269873,1,1,2021
CoRoT-29 b,10.0881,2.85057,1,1,2015
WASP-7 b,15.277867,4.9546416,1,1,2008
Kepler-36 c,3.94,16.23192004,1,2,2012
TOI-2876 b,9.6397234,6.2996431,1,1,2025
Kepler-7 b,17.59,4.885488953,1,1,2009
Kepler-198 d,1.38,1.31184443,1,3,2016
Kepler-1801 c,3.43,116.582614,1,2,2023
Kepler-1849 b,2.13,57.293155,1,1,2021
Kepler-117 b,8.504,,1,2,2014
Kepler-1403 b,2.1,5.194928,1,1,2016
Kepler-360 c,2.19,7.18644594,1,2,2014
Kepler-1028 b,1.49,2.514615,1,1,2016
Kepler-1097 b,3.12,187.747029,1,1,2016
Kepler-82 d,1.594,2.382952186,1,5,2014
WASP-69 b,11.847913,3.8681382,1,1,2014
Kepler-501 b,4.11,5.640677572,1,2,2016
Kepler-26 c,3.18,17.25120011,1,4,2011
Kepler-210 b,2.23,2.453235899,1,2,2014
Kepler-171 b,2.711,4.166962173,1,3,2014
HATS-57 b,12.801,2.3506186,1,1,2019
Kepler-283 b,3.25,11.00815926,1,2,2014
Kepler-1482 b,0.83,12.25383217,1,1,2016
Kepler-1156 b,1.48,11.89534,1,1,2016
Kepler-79 c,2.96,27.40232089,1,4,2012
Kepler-1440 b,1.31,39.85925,1,1,2016
Kepler-1879 b,2.0,10.613405,1,1,2021
Kepler-334 b,1.026,5.47033694,1,3,2014
HAT-P-61 b,11.37324393,1.90250318292,1,1,2021
K2-3 b,2.14,10.05403,1,3,2015
Kepler-1350 b,1.93,4.49686066,1,2,2016
Kepler-498 b,3.46,9.61375356,1,1,2016
HAT-P-2 b,12.968813,5.6334754,1,2,2007
Kepler-443 b,2.2,177.669112,1,1,2015
WASP-49 b,12.68410234,2.78173786419,2,1,2012
HATS-18 b,14.896761,0.83784,1,1,2016
Kepler-390 c,0.852,13.0600422,2,2,2014
Kepler-1552 b,3.114,184.771853,1,1,2016
Kepler-975 c,21.0,5.058228,1,2,2023
Kepler-290 d,0.89,0.764020072,1,3,2023
Kepler-1903 b,2.28642395,17.0678997,1,1,2021
Kepler-1958 b,1.65,9.32867332,1,1,2021
Kepler-315 c,4.325,265.467621,1,2,2014
Kepler-123 c,1.41,26.69376,1,2,2014
TOI-836 b,1.69257,3.8167262,1,2,2023
Kepler-1843 b,2.505,25.5434289,1,1,2021
Kepler-20 c,3.07,10.854092,2,6,2011
Kepler-343 c,1.53,23.2218189,1,2,2014
Kepler-395 c,1.671,,1,2,2014
Kepler-788 b,2.528,,1,1,2016
Kepler-54 c,1.441,,1,3,2012
Kepler-166 d,1.7,1.554001,1,3,2016
Kepler-279 c,3.57,35.7355719,1,4,2013
Kepler-297 b,3.01,38.86840425,1,3,2014
Kepler-766 b,2.8,6.10027804,1,1,2016
Kepler-1260 b,1.77,19.1187753,1,1,2016
Kepler-180 c,2.69,41.8854834,1,2,2014
K2-34 b,13.96620332,2.995646,1,1,2016
Kepler-869 b,3.25,40.4287755,1,1,2016
Kepler-641 b,1.77,9.489383,1,1,2016
Kepler-872 b,1.99,2.578855068,1,1,2016
K2-151 b,1.054,3.83553,2,1,2018
KOI-134 b,12.024,67.5952229,1,2,2025
Kepler-481 b,2.5,10.06082567,1,1,2016
Kepler-106 d,1.008,23.9802348,1,4,2014
Kepler-665 b,3.1,16.01308419,1,1,2016
Kepler-247 c,4.35,9.439460801,1,3,2014
Kepler-223 b,1.8,7.38441403,1,4,2014
Kepler-1277 b,1.6,40.8365012,1,1,2016
KOI-351 g,7.718,210.6031105,1,8,2013
Kepler-760 b,4.2,8.704142,1,2,2016
Kepler-869 b,3.1,40.42805,1,1,2016
Kepler-210 c,3.23,7.972513469,1,2,2014
Kepler-1140 b,2.93,24.0862707,1,1,2016
Kepler-445 b,1.41,2.984153469,1,3,2015
WASP-176 b,16.869545,3.899052,1,1,2020
Kepler-196 c,2.39,,1,3,2014
Kepler-1772 b,2.69,3.215106337,1,1,2021
Kepler-1548 b,2.31,124.828679,1,1,2016
HAT-P-24 b,13.922,3.35524,2,1,2010
Kepler-1849 b,1.95,57.2932309,1,1,2021
Kepler-1293 b,0.95,5.57661,1,1,2016
Kepler-1030 b,2.48,19.32952416,1,1,2016
K2-183 b,2.59929571,0.469269,1,3,2018
Kepler-406 b,1.27,2.426300839,1,2,2014
Kepler-327 d,2.42,13.969,1,3,2014
Kepler-615 b,1.36,10.35584657,1,1,2016
Kepler-181 b,1.42,3.137852,1,2,2014
Kepler-573 b,2.06,22.18329658,1,1,2016
K2-268 f,2.6,26.2678,1,5,2021
Kepler-56 b,6.51,10.5016,1,3,2012
Kepler-1220 b,1.52,7.42693741,1,1,2016
K2-36 c,3.2,5.340888,1,2,2016
Kepler-220 d,1.027,28.1224655,1,4,2014
Kepler-547 b,4.02,6.010384289,1,1,2016
Kepler-1027 b,1.268,,2,1,2016
Kepler-1888 b,1.13,11.39170568,1,1,2021
Kepler-398 c,1.015,,1,3,2014
Kepler-239 c,2.41,,1,2,2014
TOI-4010 b,3.02,1.348335,1,4,2023
Kepler-393 c,1.4,14.6134251,1,2,2014
TIC 393818343 b,3.83240115,,2,1,2024
Kepler-1187 b,2.33,18.87064068,1,1,2016
Kepler-28 c,2.77,8.986,1,2,2011
Kepler-898 b,1.498,,1,1,2016
Kepler-299 c,1.89,6.885841,1,4,2014
Kepler-1825 b,1.34,1.0258586,1,1,2021
Kepler-532 b,2.62,12.92491623,1,1,2016
Kepler-205 b,1.37,2.755637216,1,2,2014
Kepler-9 b,8.28,19.273938,1,3,2010
KOI-142 b,3.823,,1,3,2013
Kepler-1513 b,9.16,160.88465087,1,2,2016
HAT-P-7 b,16.421185,2.2047304,2,1,2008
Kepler-1229 b,1.68,86.829519,1,1,2016
Kepler-656 c,1.52499998,5.254559994,1,2,2023
Kepler-786 b,2.43,53.5293487,1,1,2016
Kepler-1322 b,1.827,,1,2,2016
Kepler-49 c,2.444,10.91,1,4,2012
Qatar-2 b,14.056,1.33711647,1,1,2011
Kepler-1426 b,1.83,14.25624,1,1,2016
Kepler-1169 b,0.96,6.11009134,1,1,2016
Kepler-1091 b,1.09,1.434741564,1,1,2016
Kepler-329 b,1.4,7.416397,1,2,2014
K2-223 c,1.57,4.56327,1,2,2018
Kepler-310 c,3.46,56.476167,1,3,2014
Kepler-1553 b,1.1,4.24263096,1,1,2016
Kepler-183 b,2.0,5.688018,1,2,2014
Kepler-133 c,2.73,31.51789,1,2,2014
Kepler-1554 b,2.9,198.088774,1,1,2016
Kepler-1180 b,1.67,16.8601286,1,1,2016
WASP-176 b,15.26365818,3.89938313865,1,1,2020
Kepler-1311 d,9.65837605,197.5110016,1,3,2021
Kepler-53 c,3.7,38.5575914,1,3,2012
Kepler-444 f,0.56927364,9.740486,3,5,2015
TOI-1266 b,2.62,10.894841,1,3,2020
Kepler-1347 b,0.98,14.00948631,1,1,2016
Kepler-258 c,3.17,33.6529701,1,2,2014
Kepler-487 b,11.426,,1,3,2016
Kepler-359 c,5.15,57.6899118,1,3,2014
Kepler-51 c,6.34,85.3162004,1,4,2012
Kepler-1024 b,3.691,,1,1,2016
Kepler-211 b,2.49,4.138536769,1,2,2014
Kepler-192 b,2.56,9.92672514,1,3,2014
Kepler-1180 b,1.77,16.85818,1,1,2016
K2-201 c,3.28568401,22.779878,1,2,2018
K2-229 c,2.04,8.3262,1,2,2018
KOI-3503 b,0.77,21.1875846,1,2,2021
K2-202 b,2.31,3.405087,1,1,2018
Kepler-1004 b,7.09,5.28789787,1,1,2016
Kepler-282 c,1.2,13.638723,1,4,2014
Kepler-1047 c,0.79,3.18897601,1,2,2016
Kepler-243 b,2.48,5.71542485,1,2,2014
Kepler-363 b,1.16,3.614568,1,3,2014
Kepler-143 b,1.82,16.00749754,1,2,2014
Kepler-347 b,1.97,12.79836,1,3,2014
Kepler-1572 b,1.33,5.49548621,1,1,2016
Kepler-1672 b,3.5,150.8811,1,1,2020
Kepler-1129 c,3.73,76.5369531,1,2,2016
Kepler-1156 b,1.262,,1,1,2016
Kepler-955 b,3.11,14.5324483,1,1,2016
TOI-700 c,2.58692117,16.05110597845,1,4,2020
Kepler-338 d,2.46,44.4315,1,4,2014
Kepler-176 c,2.58,12.75934489,1,4,2014
Kepler-1889 b,2.31,37.3033197,1,1,2021
Kepler-385 c,3.12,15.1622287,1,3,2014
Kepler-1245 b,1.56,4.35409304,1,2,2016
Kepler-184 c,2.4,20.30291,1,3,2014
Kepler-1292 b,1.8,3.27645,1,1,2016
HAT-P-38 b,9.247,4.640382,1,1,2012
Kepler-1419 b,2.807,,1,1,2016
Kepler-1940 b,1.28,4.95060632,1,1,2021
Kepler-379 b,1.63,20.0984215,1,2,2014
Kepler-1623 b,1.31,4.36128348,1,1,2016
Kepler-102 e,2.52,16.145690772,1,5,2013
Kepler-1654 b,9.180171,1047.8356,1,1,2018
Kepler-131 b,2.064,16.09197176,1,2,2014
Kepler-1170 b,2.41,9.98969327,1,1,2016
Kepler-184 c,2.04,20.30302457,1,3,2014
Kepler-65 c,2.55,5.859938722,1,4,2012
Kepler-79 d,5.7,52.09081602,1,4,2014
Kepler-285 b,1.38,2.633852528,1,2,2014
HD 88986 b,2.49,146.05,1,1,2023
Kepler-140 b,1.38,3.254277742,1,2,2014
Kepler-145 c,3.878,42.88232415,1,2,2013
Kepler-52 c,1.81,16.38485646,1,3,2012
Kepler-1168 b,1.953,,1,1,2016
TOI-125 c,2.62011,9.1549418,1,3,2019
TOI-2886 b,18.6498,1.6020002,1,1,2025
KELT-19 A b,21.40919,4.6117093,2,1,2017
HR 858 b,2.004,3.585287,2,3,2019
Kepler-478 b,2.86,13.2217576,1,1,2016
Kepler-20 d,2.488,,2,6,2011
Kepler-1672 b,3.16,150.8779906,1,1,2020
Kepler-189 b,1.327,10.39990194,1,2,2014
Kepler-1988 b,1.53,11.49500229,1,1,2023
Kepler-181 c,2.29,4.302163,1,2,2014
Kepler-128 c,1.422,22.8029808,1,2,2013
K2-189 c,2.58,6.67913,1,2,2018
Kepler-212 b,0.87,16.2583586,1,2,2014
Kepler-308 b,2.23,9.69502544,1,2,2014
Kepler-647 c,2.7,29.66629667,1,2,2020
Kepler-351 b,2.74,37.0548569,1,3,2014
Kepler-235 b,2.18,3.34021995,1,4,2014
HD 235088 b,2.045,7.4341393,1,1,2023
Kepler-350 c,2.67,17.84848082,1,3,2013
Kepler-619 d,4.38399983,11.67889977,1,3,2023
KOI-1599.02,1.9,13.6088,1,2,2019
Kepler-825 b,1.41,3.773682,1,2,2016
WASP-100 b,18.94321,2.849375,2,1,2014
KOI-13 b,23.0,1.7635877,3,1,2011
Kepler-1066 b,2.55,1.931559839,1,1,2016
Kepler-33 e,3.66,31.78476785,1,5,2011
Kepler-1065 b,3.64,,1,2,2016
Kepler-1607 b,1.918,,1,1,2016
Kepler-958 b,3.0,9.767805,1,1,2016
Kepler-720 b,8.41,4.708326542,1,1,2016
Kepler-1484 b,2.3,30.4549136,1,1,2016
Kepler-288 c,2.85,19.305772,1,3,2014
K2-189 c,2.6,6.679224,1,2,2018
TOI-2154 b,16.28664896,3.8240801,1,1,2023
Kepler-376 c,1.72,14.17220432,1,2,2014
TOI-1181 b,16.1966394,2.10319365,1,1,2022
Kepler-37 c,0.75,21.302,1,4,2013
Kepler-370 c,2.04,19.0231361,1,2,2014
Kepler-240 b,1.28,4.144538,1,2,2014
Kepler-333 c,1.16,24.0884178,2,2,2014
Kepler-137 b,1.66,8.43639364,1,2,2014
Kepler-1452 b,2.7,42.913751,1,1,2016
Kepler-313 b,1.97,14.97015,1,2,2014
Kepler-110 b,3.01,12.69115,1,2,2014
Kepler-1342 b,1.64,2.215710358,1,1,2016
Kepler-610 c,3.3,151.86392,1,2,2016
Kepler-1750 b,4.68,205.912735,1,1,2021
Kepler-418 c,4.75,12.218278,1,2,2021
Kepler-1878 b,1.96,4.44588291,1,1,2021
Kepler-272 b,1.33,2.9713641,1,3,2014
TOI-1130 b,3.66,4.074554,1,2,2020
NGTS-14 A b,4.58576,3.535713,2,1,2021
Kepler-157 d,1.32,7.02573474,1,3,2016
Kepler-911 b,2.41,20.31047472,1,1,2016
Kepler-1112 b,3.02,14.36267939,1,1,2016
Kepler-428 b,9.77,3.52563247,1,1,2014
Kepler-289 c,18.17,125.86543389,1,4,2014
Kepler-986 b,2.3,56.435,1,1,2016
Kepler-225 c,2.6,18.79419535,1,2,2014
Kepler-592 b,2.39,2.820192408,1,1,2016
K2-28 b,2.72623736,2.26026548696,1,1,2016
Kepler-351 d,2.279,,1,3,2016
K2-55 b,3.82,2.849258,1,1,2016
Kepler-866 b,1.437,,1,1,2016
Kepler-26 b,2.9,12.28,1,4,2011
Kepler-1133 b,1.72,11.55562343,1,1,2016
Kepler-414 b,1.629,,1,2,2014
Kepler-554 b,3.6,1.90221,1,1,2016
Kepler-1720 b,3.17,12.70637048,1,1,2021
Kepler-374 c,1.627,,1,3,2014
Kepler-804 b,1.9,14.37457351,1,2,2016
Kepler-203 c,2.14,5.370645868,1,3,2014
TOI-4479 b,2.82,1.1589,1,1,2022
Kepler-444 c,0.39,4.545878442,3,5,2015
K2-216 b,1.66,2.174789,1,1,2018
HAT-P-17 b,11.32109,10.338523,1,2,2010
K2-19 b,7.11,7.91943,1,3,2015
WASP-58 b,15.36,5.01718,2,1,2012
Kepler-231 c,2.04,19.2715468,1,2,2014
Kepler-914 b,1.659,,1,1,2016
Kepler-202 c,2.04,16.28248353,1,2,2014
Kepler-146 b,3.23,31.15879749,1,2,2014
Kepler-186 c,1.37,7.267,1,5,2014
CoRoT-3 b,11.32,4.2568,1,1,2008
Kepler-115 b,0.99,2.403643296,1,2,2014
Kepler-1173 b,0.93,0.769854899,1,1,2016
Kepler-374 d,1.38,5.028239,1,3,2014
Kepler-403 b,1.25,7.031462,1,3,2014
Kepler-6 b,14.83,3.234723,1,1,2009
Kepler-577 b,1.7,25.69581456,1,1,2016
Kepler-100 c,2.28,12.81588378,1,4,2014
Kepler-625 b,2.51,7.751908,1,2,2016
Kepler-794 b,1.61,11.13125132,1,1,2016
Kepler-131 b,2.064,16.09197176,1,2,2014
Kepler-1880 b,1.43,6.30923438,1,1,2021
Kepler-940 b,3.44,59.6225257,1,1,2016
Kepler-1865 b,1.5,2.524074,1,1,2021
K2-62 c,1.73,16.19803,1,2,2016
Kepler-182 b,2.66,9.82578495,1,2,2014
K2-199 c,2.45,7.37426,1,2,2018
Kepler-400 c,1.46,17.34088462,1,2,2014
Kepler-251 e,3.89,99.6409653,1,4,2014
Kepler-2000 c,1.4,20.6181066,1,2,2023
Kepler-139 b,2.377,15.77111583,1,5,2014
Kepler-527 b,2.627,,1,1,2016
Kepler-886 b,1.36,6.24146367,1,1,2016
TOI-2076 b,2.41032056,10.35635955149,1,4,2021
Kepler-1266 b,2.61,28.474748,1,2,2016
Kepler-1831 b,1.97019818,5.78387022,1,1,2021
Kepler-226 c,2.883,5.34955671,1,3,2014
Kepler-1062 b,1.64,9.30412078,1,1,2016
Kepler-415 b,1.15,4.176366,1,2,2014
Kepler-223 c,3.524,,1,4,2014
Kepler-406 c,0.76,4.62333557,1,2,2014
Kepler-1865 b,1.56,2.524018115,1,1,2021
Kepler-426 b,11.407,,1,1,2014
K2-42 b,2.15,6.68796,1,1,2016
Kepler-812 b,3.16,10.11716531,1,1,2016
Kepler-164 d,2.46,28.9868326,1,4,2014
Kepler-776 b,1.38,4.89718784,1,1,2016
WASP-52 b,14.23543,1.7497835,1,1,2012
TOI-1203 d,2.918,25.502672,1,4,2025
Kepler-680 b,1.96,3.689926291,1,1,2016
Kepler-1125 b,1.58,17.6700642,1,1,2016
Kepler-292 c,1.47,3.715335,1,5,2014
K2-174 b,3.28708684,19.56204579364,1,1,2018
Kepler-1023 b,2.7,62.1402,1,1,2016
K2-34 b,13.1,2.995633,1,1,2016
Kepler-545 b,2.24,13.249212,1,1,2016
Kepler-1937 b,3.18,9.6886646,1,1,2021
Kepler-656 c,1.31,5.25448795,1,2,2023
K2-146 b,2.25,2.6698,1,2,2018
Kepler-208 e,1.45,16.25934,1,4,2014
TOI-3071 b,7.13535,1.2669382,1,1,2024
Kepler-685 b,9.74,1.6255222,1,1,2016
Kepler-343 b,2.41,8.96855,1,2,2014
Kepler-232 b,3.08,4.431222,1,2,2014
Kepler-351 b,2.8,37.05302,1,3,2014
Kepler-810 b,1.74,4.59725385,1,1,2016
WASP-158 b,11.99363,3.656333,1,1,2018
K2-19 d,1.22,2.50858,1,3,2016
Kepler-560 b,2.208,,2,1,2016
Kepler-826 b,1.526,4.48758907,1,1,2016
Kepler-1286 b,2.15,11.25402929,1,1,2016
Kepler-1012 b,1.29,5.50860439,1,1,2016
Kepler-52 d,1.96,36.44516433,1,3,2014
Kepler-324 e,1.97,13.97945055,1,4,2021
Kepler-562 b,5.12,18.009314436,1,1,2016
Kepler-57 b,2.37,5.729,1,2,2012
Kepler-79 c,3.1,27.4022,1,4,2012
Kepler-1479 b,1.83,14.53261362,1,1,2016
Kepler-1624 b,2.27,3.290304518,1,1,2016
Kepler-425 b,9.94,3.797018335,1,1,2014
Kepler-537 b,1.34,3.247555219,1,1,2016
Kepler-308 c,2.16,15.38231,1,2,2014
TOI-1899 b,12.18265167,29.09022714766,1,1,2020
Kepler-1808 b,3.02511302,23.3404007,1,1,2021
Kepler-382 c,1.68,12.16281552,1,2,2014
Kepler-39 b,13.68,21.0874,1,1,2011
WASP-194 b,15.47960235,3.183387,1,1,2025
Kepler-274 c,1.95,33.1981054,1,2,2014
Kepler-719 b,6.96,5.007316661,1,1,2016
Kepler-304 d,3.25,9.6534764,1,4,2014
Kepler-609 b,2.54,6.521209629,1,1,2016
WASP-2 b,12.072093,2.1522254,2,1,2007
WASP-36 b,14.358729,1.53736423,2,1,2011
Kepler-1599 b,2.15,122.358116,1,1,2016
Kepler-11 e,4.037,31.99550624,1,6,2010
Kepler-31 d,4.21,87.6475334,1,3,2014
HD 108236 c,2.05674802,6.20362188553,1,5,2020
Kepler-1321 c,2.4,2.226491086,1,3,2016
Kepler-751 b,2.81,17.44490636,1,1,2016
WASP-3 b,15.6926,1.8468355,3,1,2007
Kepler-1566 b,0.73,,1,1,2016
Kepler-124 d,1.32,30.9507608,1,3,2014
Kepler-585 b,2.766,2.752359753,1,1,2016
LTT 1445 A b,1.38,5.35882,3,2,2019
Kepler-83 d,2.004,,2,3,2014
Kepler-402 b,1.26,4.02875481,1,4,2014
Kepler-280 b,1.606,2.139556503,1,2,2014
Kepler-1608 b,1.8,16.4735686,1,1,2016
Kepler-1227 b,2.16,94.2887577,1,1,2016
Kepler-416 b,2.661,,1,3,2014
Kepler-897 b,1.95,8.0472642,1,1,2016
Kepler-107 c,1.71,4.901467,1,4,2014
Kepler-378 b,0.75,16.092361,1,2,2014
Kepler-32 b,2.251,,1,5,2011
Kepler-798 b,2.1,13.71933369,1,1,2016
Kepler-1078 b,1.61,3.00725242,1,1,2016
Kepler-1387 b,0.93,2.279526656,1,1,2016
Kepler-57 b,2.91,5.729328624,1,2,2012
Kepler-458 c,4.2,20.74028413,1,2,2016
Kepler-806 b,1.623,,1,1,2016
Kepler-1293 b,0.9,5.57654784,1,1,2016
Kepler-367 b,1.195,,1,2,2014
K2-269 b,1.57,4.144965,1,1,2018
Kepler-246 c,1.43,,1,2,2014
Kepler-181 b,1.395,,1,2,2014
TOI-776 c,2.09999423,15.66533218852,1,2,2020
Kepler-231 b,1.73,10.065275,1,2,2014
Kepler-343 c,2.168,,1,2,2014
TOI-1052 b,3.0629855,9.13980396599,1,2,2023
Kepler-1968 b,1.42,7.28122373,1,1,2021
HD 5278 b,2.29632326,14.33921442256,1,2,2021
Kepler-313 c,1.7,32.2752118,1,2,2014
Kepler-111 b,1.75,3.341802938,1,2,2014
Kepler-858 b,5.042,,1,1,2016
Kepler-727 b,2.2,5.154441,1,1,2016
Kepler-618 b,2.6,3.595769645,1,1,2016
Kepler-1734 b,2.12,6.79684436,1,1,2021
Kepler-80 c,2.507,9.5231,1,6,2012
Kepler-283 b,2.15,11.00817635,1,2,2014
Kepler-1211 b,2.69,11.01816836,1,1,2016
Kepler-390 b,0.79,6.73811219,2,2,2014
Kepler-724 b,3.527,,1,1,2016
Kepler-299 b,1.32,2.927128,1,4,2014
Kepler-484 b,2.28,10.045569313,1,1,2016
Kepler-65 b,1.42,2.154911236,1,4,2012
Kepler-1673 b,2.62,33.78882491,1,1,2020
Kepler-391 c,2.38,20.4854403,1,2,2014
TOI-2136 b,2.2,7.851925,1,1,2022
Kepler-664 b,2.71,2.525593315,1,1,2016
Kepler-1235 b,0.68,4.16055856,1,1,2016
Kepler-81 c,2.703,,1,3,2012
Kepler-272 c,1.67,6.05730524,1,3,2014
Kepler-445 b,1.41,2.984153469,1,3,2015
Kepler-1282 b,1.389,,1,1,2016
K2-62 c,2.11,16.197189,1,2,2016
K2-114 b,10.88,11.3909344,1,1,2017
K2-207 b,2.60585269,12.48749,1,1,2018
Kepler-56 c,11.051,,1,3,2012
Kepler-32 b,2.23,5.9,1,5,2011
TOI-2076 c,3.497,21.01538,1,4,2021
Kepler-1494 b,3.34,91.080482,1,1,2016
Kepler-380 b,1.07,3.930871,1,2,2014
Kepler-712 b,3.12,21.02247699,1,2,2016
KELT-21 b,17.777474,3.6127647,1,1,2018
Kepler-193 c,2.75,50.697494,1,2,2014
TOI-1439 b,4.2427861,27.644,1,1,2024
Kepler-1481 b,1.27,5.94220998,1,1,2016
Kepler-1735 b,0.97,7.72,1,1,2021
Kepler-296 b,1.61,10.864384,2,5,2014
Kepler-33 f,4.14,41.0280637,1,5,2011
Kepler-255 b,1.55,5.71462004,1,3,2014
Kepler-225 c,1.84,18.794234,1,2,2014
Kepler-1048 b,1.48,6.92101452,1,1,2016
Kepler-80 f,1.0,0.986787059,1,6,2016
Kepler-247 c,4.34,9.439460801,1,3,2014
EPIC 220674823 b,1.52,0.571292,1,2,2016
Kepler-657 b,3.52,24.54350418,1,1,2016
TOI-712 d,2.03857,84.83869,1,3,2022
Kepler-263 b,2.66,16.56806,1,2,2014
Kepler-154 c,3.05,62.3026877,1,5,2014
